Wall time,Step,Value
1495992465.995889,99999,0.040975168347358704
1495993761.389259,149999,0.045085374265909195
1495995052.305229,199999,0.048558153212070465
1495996347.37373,249999,0.04947013035416603
1495997648.076914,299999,0.05355061963200569
1495998949.342951,349999,0.056788716465234756
1496000256.691463,399999,0.06071079522371292
1496001565.42606,449999,0.0623970627784729
1496002884.075344,499999,0.06190948933362961
1496004210.76795,549999,0.07219284027814865
1496005544.693443,599999,0.07414570450782776
1496006870.88375,649999,0.08233574032783508
1496008194.48909,699999,0.08176182955503464
1496009520.08204,749999,0.0879717767238617
1496010873.06348,799999,0.09276459366083145
1496012219.510201,849999,0.1053890809416771
1496013558.452518,899999,0.10365381836891174
1496014895.119546,949999,0.10768616199493408
1496016224.066875,999999,0.11342238634824753
1496017551.720014,1049999,0.12154189497232437
1496018873.03362,1099999,0.1239953339099884
1496020194.559353,1149999,0.11706964671611786
1496021534.536095,1199999,0.12515990436077118
1496022868.523843,1249999,0.122965507209301
1496024193.128573,1299999,0.12376268208026886
1496025532.176818,1349999,0.1264025866985321
1496026869.465752,1399999,0.12457811087369919
1496028203.782922,1449999,0.1277254819869995
1496029534.263338,1499999,0.1288822442293167
1496030851.313879,1549999,0.13143886625766754
1496032168.696705,1599999,0.1309143453836441
1496033485.092762,1649999,0.13041101396083832
1496034798.65181,1699999,0.13928504288196564
1496036109.090562,1749999,0.13310423493385315
1496037422.386464,1799999,0.13884052634239197
1496038730.270361,1849999,0.13818372786045074
1496040048.452943,1899999,0.13376887142658234
1496041385.249788,1949999,0.13099171221256256
1496042764.244948,1999999,0.13434676826000214
1496044094.79391,2049999,0.13626857101917267
1496045417.275578,2099999,0.14167708158493042
1496046736.375769,2149999,0.13587285578250885
1496048059.611318,2199999,0.13337893784046173
1496049383.56691,2249999,0.13364657759666443
1496050706.443794,2299999,0.13748544454574585
1496052027.379876,2349999,0.1327364593744278
1496053359.451982,2399999,0.13267959654331207
1496054685.820959,2449999,0.13563275337219238
1496056019.190348,2499999,0.13480228185653687
1496057337.026382,2549999,0.14173084497451782
1496058651.124618,2599999,0.13945512473583221
1496059977.298753,2649999,0.14158181846141815
1496061302.704791,2699999,0.13793225586414337
1496062622.591392,2749999,0.1361696720123291
1496063943.341092,2799999,0.1378573775291443
1496065261.969872,2849999,0.14497311413288116
1496066580.237579,2899999,0.14528661966323853
1496067904.160299,2949999,0.14524704217910767
1496069226.177428,2999999,0.14267157018184662
1496070549.416248,3049999,0.1366603523492813
1496071882.391626,3099999,0.1346835494041443
1496073207.130387,3149999,0.13958679139614105
1496074529.200081,3199999,0.1359850913286209
1496075846.606811,3249999,0.13704124093055725
1496077164.768898,3299999,0.13261637091636658
1496078489.294034,3349999,0.12813761830329895
1496079799.594901,3399999,0.12983502447605133
1496081107.541174,3449999,0.13353030383586884
1496082436.059542,3499999,0.12458159029483795
1496083764.993711,3549999,0.12557421624660492
1496085082.166365,3599999,0.12343918532133102
1496086401.41455,3649999,0.12551091611385345
1496087713.794695,3699999,0.12237270176410675
1496089027.657225,3749999,0.1216500997543335
1496090339.245249,3799999,0.12190765887498856
1496091660.456115,3849999,0.12390883266925812
1496092984.080491,3899999,0.123244509100914
1496094309.945082,3949999,0.12243106961250305
1496095638.357624,3999999,0.12305382639169693
1496096969.789523,4049999,0.12299282103776932
1496098299.121393,4099999,0.1217862069606781
1496099625.657987,4149999,0.12114425748586655
1496100962.622748,4199999,0.12007109820842743
1496102291.987647,4249999,0.11559661477804184
1496103613.523652,4299999,0.11738191545009613
1496104935.240474,4349999,0.11866740137338638
1496106250.508629,4399999,0.11552556604146957
1496107570.839468,4449999,0.11750485002994537
1496108884.403665,4499999,0.11608275026082993
1496110199.399419,4549999,0.1147693395614624
1496111507.265182,4599999,0.11394820362329483
1496112832.341582,4649999,0.11053743958473206
1496114163.186002,4699999,0.11354352533817291
1496115489.817391,4749999,0.1147223711013794
1496116805.052948,4799999,0.1122264489531517
1496118122.923437,4849999,0.11279726773500443
1496119435.625576,4899999,0.1085003912448883
1496120749.894974,4949999,0.10899434983730316
1496122054.324398,4999999,0.11169882118701935
1496123366.553115,5049999,0.11121103912591934
1496124691.168042,5099999,0.1085648387670517
1496126012.699243,5149999,0.1074398010969162
1496127339.651913,5199999,0.11478181183338165
1496128666.980013,5249999,0.11469477415084839
1496129998.943493,5299999,0.10880943387746811
1496131335.907564,5349999,0.10896709561347961
1496132663.863225,5399999,0.10516347736120224
1496133987.196199,5449999,0.10585685074329376
1496135306.098669,5499999,0.10419116914272308
1496136622.036818,5549999,0.10485389828681946
1496137938.586058,5599999,0.1071321964263916
1496139252.331909,5649999,0.10485333204269409
1496140561.786695,5699999,0.10483469814062119
1496141873.161385,5749999,0.10413099080324173
1496143184.33588,5799999,0.10878577083349228
1496144489.13146,5849999,0.10493165254592896
1496145793.518516,5899999,0.10619232058525085
1496147120.367456,5949999,0.10799232125282288
1496148436.938511,5999999,0.11199529469013214
1496149748.796625,6049999,0.1111101508140564
1496151052.803867,6099999,0.1120452955365181
1496152352.332,6149999,0.10808396339416504
1496153660.898011,6199999,0.10941127687692642
