Wall time,Step,Value
1495992338.773856,99999,0.040545761585235596
1495993498.561944,149999,0.10781892389059067
1495994649.513,199999,0.1408502757549286
1495995807.985192,249999,0.20067667961120605
1495996974.616516,299999,0.20781855285167694
1495998152.013678,349999,0.17884279787540436
1495999340.989551,399999,0.2937904894351959
1496000542.899984,449999,0.33279168605804443
1496001758.416626,499999,0.3181280791759491
1496002985.016393,549999,0.3005513548851013
1496004217.401061,599999,0.3120787739753723
1496005449.789492,649999,0.32265108823776245
1496006683.965896,699999,0.3152817487716675
1496007922.674428,749999,0.2313981056213379
1496009158.568401,799999,0.2308831810951233
1496010397.260427,849999,0.2246134877204895
1496011634.027413,899999,0.2502669394016266
1496012871.838537,949999,0.27030614018440247
1496014109.64898,999999,0.30798089504241943
1496015345.990997,1049999,0.22503547370433807
1496016582.159953,1099999,0.21006658673286438
1496017817.559882,1149999,0.2827688455581665
1496019054.169557,1199999,0.3434279263019562
1496020288.203536,1249999,0.31758469343185425
1496021521.947023,1299999,0.3482013940811157
1496022757.36624,1349999,0.3583151400089264
1496023993.059716,1399999,0.3215339481830597
1496025229.727356,1449999,0.3710644245147705
1496026467.089982,1499999,0.4110707640647888
1496027700.607065,1549999,0.43335843086242676
1496028935.98379,1599999,0.526741087436676
1496030169.539885,1649999,0.528605580329895
1496031403.429681,1699999,0.5769035816192627
1496032636.410642,1749999,0.5908588171005249
1496033869.48405,1799999,0.6177566051483154
1496035104.377801,1849999,0.6938502788543701
1496036338.807685,1899999,0.7316204905509949
1496037572.296553,1949999,0.7854307889938354
1496038805.790559,1999999,0.8065502047538757
1496040041.583991,2049999,0.849594235420227
1496041275.779968,2099999,0.8709058165550232
1496042508.147335,2149999,0.8910051584243774
1496043741.189515,2199999,0.9047494530677795
1496044972.817108,2249999,0.9164980053901672
1496046207.016032,2299999,0.9906110167503357
1496047411.928773,2349999,1.0524396896362305
1496048570.790868,2399999,1.1668709516525269
1496049724.564759,2449999,1.2680490016937256
1496050880.017423,2499999,1.4524991512298584
1496052038.298788,2549999,1.5565072298049927
1496053193.54958,2599999,1.641206979751587
1496054350.548642,2649999,1.6826001405715942
1496055506.655776,2699999,1.7538825273513794
1496056660.272955,2749999,1.889088749885559
1496057813.500991,2799999,1.9818440675735474
1496058966.125798,2849999,2.0547943115234375
1496060118.029654,2899999,2.0670037269592285
1496061270.574902,2949999,2.168095350265503
1496062423.656066,2999999,2.397040605545044
1496063579.083017,3049999,2.45420241355896
1496064776.829432,3099999,2.4551751613616943
1496065980.405989,3149999,2.4954419136047363
1496067185.844647,3199999,2.587907552719116
1496068389.210868,3249999,2.7007970809936523
1496069593.397661,3299999,2.76969575881958
1496070797.990524,3349999,2.8913638591766357
1496072002.573879,3399999,3.0941145420074463
1496073207.636261,3449999,3.163710594177246
1496074415.454861,3499999,3.177180767059326
1496075623.034592,3549999,3.120497703552246
1496076829.97394,3599999,3.2516562938690186
1496078038.518799,3649999,3.330829620361328
1496079245.938865,3699999,3.3678464889526367
1496080453.705441,3749999,3.5780062675476074
1496081664.629631,3799999,3.7065534591674805
1496082875.240797,3849999,3.7329916954040527
1496084085.316393,3899999,3.836428642272949
1496085298.689853,3949999,3.946932554244995
1496086509.477031,3999999,4.005780220031738
1496087720.726921,4049999,4.119653224945068
1496088931.380948,4099999,4.27742338180542
1496090145.353656,4149999,4.413414001464844
1496091356.874838,4199999,4.46494722366333
1496092571.730514,4249999,4.499361038208008
1496093784.689637,4299999,4.615818500518799
1496094999.223705,4349999,4.655094623565674
1496096214.538782,4399999,4.6577348709106445
1496097429.96776,4449999,4.765584945678711
1496098646.108068,4499999,4.920958518981934
1496099861.719616,4549999,5.010246753692627
1496101080.496783,4599999,5.159757614135742
1496102297.016763,4649999,5.2617716789245605
1496103513.266616,4699999,5.280202865600586
1496104730.869132,4749999,5.330598831176758
1496105948.506998,4799999,5.331907749176025
1496107166.574686,4849999,5.511865139007568
1496108385.167914,4899999,5.652933120727539
1496109604.468124,4949999,5.826666355133057
1496110825.238497,4999999,5.9047465324401855
1496112047.879497,5049999,6.005782604217529
1496113272.581038,5099999,6.159460544586182
1496114493.817406,5149999,6.177679538726807
1496115713.056553,5199999,6.328137397766113
1496116935.952813,5249999,6.446469783782959
1496118155.232662,5299999,6.525809288024902
1496119377.44092,5349999,6.5064496994018555
1496120599.375232,5399999,6.557917594909668
1496121823.106682,5449999,6.637552261352539
