9.999900000000000000e+04
1.499990000000000000e+05
1.999990000000000000e+05
2.499990000000000000e+05
2.999990000000000000e+05
3.499990000000000000e+05
3.999990000000000000e+05
4.499990000000000000e+05
4.999990000000000000e+05
5.499990000000000000e+05
