Wall time,Step,Value
1495555777.222705,99999,0.15499822795391083
1495556910.227948,149999,0.41915732622146606
1495558047.451552,199999,0.7204273343086243
1495559184.916238,249999,0.94754958152771
1495560332.80521,299999,1.2588292360305786
1495561495.198101,349999,1.575440526008606
1495562669.19697,399999,1.788184642791748
1495563848.601908,449999,2.1148321628570557
1495565038.512625,499999,2.31351900100708
1495566238.74466,549999,2.6140904426574707
1495567449.499102,599999,2.9496796131134033
1495568659.507031,649999,3.210374116897583
1495569868.750939,699999,3.478180408477783
1495571076.250492,749999,3.7329561710357666
1495572284.524583,799999,4.101560592651367
1495573492.793818,849999,4.4200263023376465
1495574700.079941,899999,4.688388347625732
1495575904.716157,949999,4.982857704162598
1495577107.287224,999999,5.2619194984436035
1495578312.723865,1049999,5.599587440490723
1495579514.274477,1099999,5.740278720855713
1495580713.992791,1149999,6.019086837768555
1495581915.01508,1199999,6.341307163238525
1495583118.548731,1249999,6.70184326171875
1495584319.884523,1299999,7.009411811828613
1495585522.543028,1349999,7.519463539123535
1495586721.949511,1399999,7.766745567321777
1495587921.225585,1449999,7.8845109939575195
1495589120.930588,1499999,8.210805892944336
1495590321.605406,1549999,8.452966690063477
1495591522.438581,1599999,8.842672348022461
1495592725.00854,1649999,9.002021789550781
1495593925.222836,1699999,9.047110557556152
1495595120.427602,1749999,9.2119140625
1495596318.426079,1799999,9.328049659729004
1495597517.292443,1849999,9.40098762512207
1495598716.630933,1899999,9.59746265411377
1495599916.140042,1949999,9.724050521850586
1495601117.12348,1999999,9.796924591064453
1495602315.823677,2049999,9.717315673828125
1495603514.044631,2099999,9.8089599609375
1495604714.856486,2149999,9.914051055908203
1495605917.413848,2199999,9.969558715820312
1495607117.37936,2249999,10.155853271484375
1495608318.727452,2299999,10.243013381958008
1495609519.837017,2349999,10.514728546142578
1495610721.759919,2399999,10.747954368591309
1495611919.498051,2449999,10.779072761535645
1495613118.924997,2499999,10.955018043518066
1495614317.2746,2549999,10.916808128356934
1495615519.585606,2599999,10.629889488220215
1495616717.238616,2649999,10.54881477355957
1495617918.560028,2699999,10.491619110107422
1495619119.805407,2749999,10.400094985961914
1495620317.83601,2799999,10.401394844055176
1495621518.014706,2849999,10.336227416992188
1495622718.789671,2899999,10.33308219909668
1495623917.902453,2949999,10.29840087890625
1495625115.268571,2999999,10.184311866760254
1495626314.465617,3049999,10.13959789276123
1495627513.803033,3099999,10.070377349853516
1495628715.628844,3149999,10.144257545471191
1495629916.507769,3199999,10.20019245147705
1495631114.309088,3249999,10.269479751586914
1495632311.900933,3299999,10.26387882232666
1495633516.37666,3349999,10.316591262817383
1495634712.785128,3399999,10.331936836242676
1495635911.15098,3449999,10.277976036071777
1495637108.682961,3499999,10.165507316589355
1495638308.650188,3549999,10.129486083984375
1495639506.363587,3599999,10.148194313049316
1495640705.213788,3649999,10.136219024658203
1495641904.14476,3699999,10.088422775268555
1495643101.920926,3749999,10.173563957214355
1495644300.888928,3799999,10.177750587463379
1495645499.224543,3849999,10.153236389160156
1495646695.963246,3899999,10.213027000427246
1495647894.555674,3949999,10.203653335571289
1495649095.68844,3999999,10.222310066223145
1495650296.274752,4049999,10.269464492797852
1495651495.689045,4099999,10.281614303588867
1495652693.745944,4149999,10.146634101867676
1495653891.676865,4199999,10.140569686889648
1495655091.666959,4249999,10.042558670043945
1495656293.817838,4299999,9.89599323272705
1495657490.549235,4349999,9.836618423461914
1495658691.534669,4399999,9.762394905090332
1495659890.877491,4449999,9.801097869873047
1495661090.555672,4499999,9.810808181762695
1495662286.764951,4549999,9.78843879699707
1495663486.099177,4599999,9.772507667541504
1495664681.519021,4649999,9.693157196044922
1495665880.302747,4699999,9.604011535644531
1495667077.653787,4749999,9.550508499145508
1495668275.143032,4799999,9.60897445678711
1495669471.852595,4849999,9.545422554016113
1495670668.533582,4899999,9.438088417053223
1495671862.70424,4949999,9.352632522583008
1495673063.036209,4999999,9.21401596069336
1495674261.78084,5049999,9.288042068481445
1495675462.999629,5099999,9.241905212402344
1495676663.622756,5149999,9.2566499710083
1495677863.409712,5199999,9.229619026184082
1495679061.85887,5249999,9.211775779724121
1495680261.868979,5299999,9.295316696166992
1495681461.123931,5349999,9.384785652160645
1495682658.73764,5399999,9.37869644165039
1495683855.418967,5449999,9.38140869140625
1495685051.45591,5499999,9.435047149658203
1495686249.047293,5549999,9.35821533203125
1495687446.484213,5599999,9.377419471740723
1495688645.164025,5649999,9.387883186340332
1495689845.240908,5699999,9.471660614013672
1495691043.644508,5749999,9.456235885620117
1495692245.080469,5799999,9.57346248626709
1495693443.81653,5849999,9.529949188232422
1495694640.950879,5899999,9.353535652160645
1495695837.278666,5949999,9.28600025177002
1495697034.913441,5999999,9.290191650390625
1495698231.56612,6049999,9.334015846252441
1495699428.666671,6099999,9.371000289916992
1495700625.14883,6149999,9.396343231201172
1495701826.507837,6199999,9.348159790039062
1495703025.315937,6249999,9.418231964111328
1495704220.766038,6299999,9.323991775512695
1495705417.759965,6349999,9.328712463378906
1495706614.043605,6399999,9.341920852661133
1495707815.919532,6449999,9.351688385009766
1495709013.025972,6499999,9.305651664733887
1495710208.817733,6549999,9.180647850036621
1495711403.092523,6599999,9.121635437011719
1495712601.642221,6649999,9.205533981323242
1495713801.629456,6699999,9.172184944152832
1495714999.259973,6749999,9.200179100036621
1495716195.683913,6799999,9.225128173828125
1495717389.994043,6849999,9.294071197509766
1495718588.445711,6899999,9.314654350280762
1495719786.52094,6949999,9.343025207519531
1495720986.207996,6999999,9.382431983947754
1495722183.810474,7049999,9.36191463470459
1495723379.379608,7099999,9.356633186340332
1495724577.783776,7149999,9.31335163116455
1495725775.570042,7199999,9.288202285766602
1495726972.788901,7249999,9.227871894836426
1495728172.654386,7299999,9.194487571716309
1495729369.603591,7349999,9.182111740112305
1495730565.254647,7399999,9.221599578857422
1495731762.679958,7449999,9.179642677307129
1495732960.908813,7499999,9.30636978149414
1495734157.39994,7549999,9.316840171813965
1495735353.658405,7599999,9.303632736206055
1495736549.67857,7649999,9.331146240234375
1495737751.445446,7699999,9.325973510742188
1495738949.853694,7749999,9.336398124694824
1495740144.374776,7799999,9.307928085327148
1495741341.592734,7849999,9.397232055664062
1495742539.17281,7899999,9.40929889678955
1495743737.698534,7949999,9.496990203857422
1495744934.017163,7999999,9.523588180541992
1495746130.553067,8049999,9.615653991699219
1495747326.60105,8099999,9.608838081359863
1495748524.502177,8149999,9.630254745483398
1495749721.599886,8199999,9.704652786254883
1495750918.458522,8249999,9.697407722473145
1495752115.429077,8299999,9.682619094848633
1495753311.820877,8349999,9.705171585083008
1495754513.816429,8399999,9.730277061462402
1495755710.544945,8449999,9.71140193939209
1495756907.05879,8499999,9.689541816711426
1495758104.670161,8549999,9.716730117797852
1495759302.323843,8599999,9.721318244934082
1495760500.912863,8649999,9.681166648864746
1495761698.466859,8699999,9.638837814331055
1495762894.988677,8749999,9.519795417785645
1495764091.099674,8799999,9.450764656066895
1495765288.852174,8849999,9.437834739685059
1495766487.879672,8899999,9.345375061035156
1495767685.265206,8949999,9.269439697265625
1495768881.735079,8999999,9.318909645080566
1495770079.803965,9049999,9.35462760925293
1495771274.848261,9099999,9.421101570129395
1495772470.68454,9149999,9.500027656555176
1495773668.506689,9199999,9.555400848388672
1495774864.79437,9249999,9.472617149353027
1495776061.337463,9299999,9.485623359680176
1495777257.886016,9349999,9.505846977233887
1495778457.286264,9399999,9.533961296081543
1495779656.25176,9449999,9.504375457763672
1495780853.365443,9499999,9.557960510253906
1495782052.340164,9549999,9.45860767364502
1495783249.058932,9599999,9.42269229888916
1495784445.813926,9649999,9.4607572555542
1495785640.833753,9699999,9.441581726074219
1495786837.227639,9749999,9.369057655334473
1495788035.00351,9799999,9.36760425567627
1495789230.226138,9849999,9.372868537902832
