Wall time,Step,Value
1495556593.278838,99999,0.04563777148723602
1495557749.839553,149999,0.09339164197444916
1495558909.344658,199999,0.1500261127948761
1495560086.453458,249999,0.23250611126422882
1495561274.113682,299999,0.2893654406070709
1495562455.836761,349999,0.2986861765384674
1495563640.420989,399999,0.27368640899658203
1495564824.060825,449999,0.2637709081172943
1495566042.498603,499999,0.2456519603729248
1495567273.539709,549999,0.2007404863834381
1495568506.870405,599999,0.1730232685804367
1495569737.539707,649999,0.20483051240444183
1495570959.057377,699999,0.1602628082036972
1495572188.751477,749999,0.1318521797657013
1495573423.884628,799999,0.1991354078054428
1495574653.436941,849999,0.2529958486557007
1495575880.698485,899999,0.3045063316822052
1495577106.465367,949999,0.33462488651275635
1495578319.858765,999999,0.28453224897384644
1495579531.347323,1049999,0.20070746541023254
1495580753.19755,1099999,0.1777813881635666
1495581975.819414,1149999,0.1686147004365921
1495583193.241222,1199999,0.15561528503894806
1495584408.063297,1249999,0.16459327936172485
1495585639.780045,1299999,0.19339250028133392
1495586873.485813,1349999,0.22660663723945618
1495588116.711349,1399999,0.2989210784435272
1495589357.624832,1449999,0.29017895460128784
1495590611.728186,1499999,0.30808037519454956
1495591865.828282,1549999,0.3171728253364563
1495593122.780422,1599999,0.3534829020500183
1495594373.701,1649999,0.4563613533973694
1495595629.365056,1699999,0.528895378112793
1495596889.129415,1749999,0.6050590872764587
1495598138.15495,1799999,0.6646099090576172
1495599392.136772,1849999,0.7324721217155457
1495600640.932539,1899999,0.8489102721214294
1495601893.683604,1949999,0.9648314714431763
1495603146.943855,1999999,1.096902847290039
1495604396.405146,2049999,1.2595025300979614
1495605650.681404,2099999,1.396229863166809
1495606886.403626,2149999,1.4707249402999878
1495608133.65132,2199999,1.6155599355697632
1495609387.996216,2249999,1.7312675714492798
1495610637.600795,2299999,1.9277257919311523
1495611886.988929,2349999,2.0268054008483887
1495613140.454333,2399999,2.1173019409179688
1495614391.882706,2449999,2.102487802505493
1495615641.197411,2499999,2.2462539672851562
1495616890.936834,2549999,2.36026930809021
1495618144.803462,2599999,2.479025363922119
1495619399.050322,2649999,2.5759406089782715
1495620653.650235,2699999,2.701305389404297
1495621907.557603,2749999,2.745300769805908
1495623168.005195,2799999,2.8476974964141846
1495624422.613484,2849999,2.9737496376037598
1495625680.568871,2899999,3.0474393367767334
1495626924.012411,2949999,3.1748785972595215
1495628170.745717,2999999,3.23934268951416
1495629423.155203,3049999,3.3583762645721436
1495630675.03012,3099999,3.5234177112579346
1495631926.347686,3149999,3.5184061527252197
1495633177.882621,3199999,3.6123788356781006
1495634425.164341,3249999,3.683494806289673
1495635677.920754,3299999,3.7357325553894043
1495636933.063726,3349999,3.8335342407226562
1495638160.675822,3399999,3.901439666748047
1495639408.786375,3449999,3.987733840942383
1495640660.627268,3499999,4.079644680023193
1495641910.585478,3549999,4.155977249145508
1495643166.575706,3599999,4.176218032836914
1495644418.281646,3649999,4.266257286071777
1495645667.786691,3699999,4.385119438171387
1495646922.862411,3749999,4.407892227172852
1495648175.869458,3799999,4.4990386962890625
1495649406.387045,3849999,4.615235805511475
1495650653.568837,3899999,4.708453178405762
1495651898.254971,3949999,4.822684288024902
1495653145.83867,3999999,4.965702533721924
1495654390.49282,4049999,4.943532466888428
1495655641.845838,4099999,4.991812705993652
1495656892.510473,4149999,5.179579257965088
1495658143.401247,4199999,5.2879109382629395
1495659392.434683,4249999,5.263284206390381
1495660619.376946,4299999,5.301242351531982
1495661842.928346,4349999,5.317423343658447
1495663059.718535,4399999,5.3796067237854
1495664281.671256,4449999,5.41481351852417
1495665506.092681,4499999,5.5900163650512695
1495666768.153412,4549999,5.666914939880371
1495668016.224814,4599999,5.806488037109375
1495669260.758021,4649999,5.8556952476501465
1495670521.42792,4699999,5.857611656188965
1495671779.306059,4749999,5.956121444702148
1495673035.40119,4799999,6.065340518951416
1495674294.428421,4849999,6.120188236236572
1495675540.654315,4899999,6.344590663909912
1495676797.517416,4949999,6.373425483703613
1495678053.04471,4999999,6.379396438598633
1495679309.827529,5049999,6.333322525024414
1495680569.313114,5099999,6.359730243682861
1495681822.072917,5149999,6.503369331359863
1495683082.97846,5199999,6.487700462341309
1495684337.252826,5249999,6.528377532958984
1495685590.32972,5299999,6.534567832946777
1495686843.970422,5349999,6.548515319824219
1495688087.732367,5399999,6.6291117668151855
1495689353.453402,5449999,6.696671009063721
1495690614.42371,5499999,6.691256523132324
1495691874.097438,5549999,6.661751747131348
1495693129.214286,5599999,6.666364669799805
1495694387.427825,5649999,6.737455368041992
1495695631.328331,5699999,6.791759490966797
1495696877.729504,5749999,6.7839460372924805
1495698128.903339,5799999,6.757291793823242
1495699386.797911,5849999,6.79293966293335
1495700660.353366,5899999,6.867810249328613
1495701931.406292,5949999,6.974144458770752
1495703190.339838,5999999,7.066632270812988
1495704424.290189,6049999,7.179681777954102
1495705682.243493,6099999,7.197795391082764
1495706941.548448,6149999,7.16204833984375
1495708205.498701,6199999,7.143352031707764
1495709473.709796,6249999,7.196933269500732
1495710747.668698,6299999,7.268815517425537
1495711991.698665,6349999,7.3144636154174805
1495713257.853442,6399999,7.2754716873168945
1495714512.547967,6449999,7.313185214996338
1495715774.390435,6499999,7.37844181060791
1495717033.824278,6549999,7.375714302062988
1495718298.376849,6599999,7.45092248916626
1495719558.50147,6649999,7.5272040367126465
1495720799.107596,6699999,7.608737468719482
1495722071.368729,6749999,7.611752510070801
1495723345.007568,6799999,7.654026508331299
1495724618.572549,6849999,7.490081310272217
1495725882.05948,6899999,7.5192718505859375
1495727147.070321,6949999,7.576197624206543
1495728393.701354,6999999,7.485141277313232
1495729648.765775,7049999,7.579317092895508
1495730914.756885,7099999,7.555520057678223
1495732189.454744,7149999,7.5049004554748535
1495733476.077589,7199999,7.551740646362305
1495734745.481377,7249999,7.503462791442871
1495736009.936157,7299999,7.558732986450195
1495737259.049342,7349999,7.676989555358887
1495738529.269313,7399999,7.635860919952393
1495739798.237223,7449999,7.701565742492676
1495741068.140214,7499999,7.6408843994140625
1495742341.739321,7549999,7.605997562408447
1495743623.933301,7599999,7.703228950500488
1495744903.078346,7649999,7.693271160125732
1495746165.241827,7699999,7.646880626678467
1495747423.967157,7749999,7.522098064422607
1495748698.532591,7799999,7.587315559387207
