Wall time,Step,Value
1495992338.786918,99999,23.11400032043457
1495993498.562812,149999,23.18600082397461
1495994649.525932,199999,23.604000091552734
1495995807.997372,249999,23.47599983215332
1495996974.628057,299999,22.107999801635742
1495998152.023899,349999,22.33799934387207
1495999340.991048,399999,21.775999069213867
1496000542.913262,449999,22.121999740600586
1496001758.417918,499999,21.20599937438965
1496002985.018128,549999,20.722000122070312
1496004217.410493,599999,20.68000030517578
1496005449.791036,649999,21.447999954223633
1496006683.967895,699999,22.889999389648438
1496007922.683831,749999,21.07200050354004
1496009158.579756,799999,22.65399932861328
1496010397.265943,849999,23.3799991607666
1496011634.036801,899999,24.06599998474121
1496012871.849933,949999,22.95599937438965
1496014109.650705,999999,23.5939998626709
1496015345.995031,1049999,23.416000366210938
1496016582.16958,1099999,23.83799934387207
1496017817.573852,1149999,24.645999908447266
1496019054.179025,1199999,23.04599952697754
1496020288.206201,1249999,24.312000274658203
1496021521.958286,1299999,21.736000061035156
1496022757.375405,1349999,23.652000427246094
1496023993.064598,1399999,23.483999252319336
1496025229.728357,1449999,24.172000885009766
1496026467.092471,1499999,23.77199935913086
1496027700.619656,1549999,22.93199920654297
1496028935.992444,1599999,23.420000076293945
1496030169.540831,1649999,23.941999435424805
1496031403.430905,1699999,22.27199935913086
1496032636.420685,1749999,24.878000259399414
1496033869.497195,1799999,23.73200035095215
1496035104.379164,1849999,24.233999252319336
1496036338.808681,1899999,24.36199951171875
1496037572.308061,1949999,24.979999542236328
1496038805.792555,1999999,24.908000946044922
1496040041.597775,2049999,24.496000289916992
1496041275.794458,2099999,25.6560001373291
1496042508.14837,2149999,26.775999069213867
1496043741.190545,2199999,24.700000762939453
1496044972.81807,2249999,26.233999252319336
1496046207.017078,2299999,25.52400016784668
1496047411.930744,2349999,26.83799934387207
1496048570.792371,2399999,27.459999084472656
1496049724.566235,2449999,26.54800033569336
1496050880.01986,2499999,26.99799919128418
1496052038.307998,2549999,26.893999099731445
1496053193.560366,2599999,27.469999313354492
1496054350.549905,2649999,28.392000198364258
1496055506.664584,2699999,29.606000900268555
1496056660.286008,2749999,27.753999710083008
1496057813.511737,2799999,29.393999099731445
1496058966.136934,2849999,30.166000366210938
1496060118.042234,2899999,30.011999130249023
1496061270.575981,2949999,30.351999282836914
1496062423.666343,2999999,30.83799934387207
1496063579.093337,3049999,32.24599838256836
1496064776.839902,3099999,29.354000091552734
