Wall time,Step,Value
1495992359.71268,99999,22.445999145507812
1495993588.941041,149999,22.770000457763672
1495994815.567819,199999,22.40399932861328
1495996054.149743,249999,22.70599937438965
1495997307.651163,299999,21.648000717163086
1495998568.94522,349999,22.299999237060547
1495999839.317871,399999,20.472000122070312
1496001114.144188,449999,21.18000030517578
1496002395.72377,499999,20.555999755859375
1496003698.305565,549999,19.422000885009766
1496005005.867742,599999,19.579999923706055
1496006325.829178,649999,21.0
1496007657.846658,699999,22.29400062561035
1496008972.318222,749999,21.239999771118164
1496010266.166495,799999,21.302000045776367
1496011561.25241,849999,23.09000015258789
1496012855.494112,899999,22.08799934387207
1496014153.987189,949999,21.17799949645996
1496015450.784996,999999,21.285999298095703
1496016752.466517,1049999,22.878000259399414
1496018056.875432,1099999,21.558000564575195
1496019364.92055,1149999,22.920000076293945
1496020667.890642,1199999,21.47599983215332
1496021974.010653,1249999,23.083999633789062
1496023270.976533,1299999,22.95199966430664
1496024570.528302,1349999,22.393999099731445
1496025870.5507,1399999,22.554000854492188
1496027165.328149,1449999,22.944000244140625
1496028454.039752,1499999,23.170000076293945
1496029733.991905,1549999,23.152000427246094
1496031018.640389,1599999,24.738000869750977
1496032298.854557,1649999,24.16200065612793
1496033570.887241,1699999,24.354000091552734
1496034849.500585,1749999,23.266000747680664
1496036125.131575,1799999,23.420000076293945
1496037419.118461,1849999,23.733999252319336
1496038705.803337,1899999,23.106000900268555
1496039993.266862,1949999,24.195999145507812
1496041276.808865,1999999,25.847999572753906
1496042561.879894,2049999,26.643999099731445
1496043837.238261,2099999,26.628000259399414
1496045121.312869,2149999,25.13599967956543
1496046408.450385,2199999,27.073999404907227
1496047696.695928,2249999,26.5
1496049011.328424,2299999,26.785999298095703
1496050357.452001,2349999,27.790000915527344
1496051700.206821,2399999,27.82200050354004
1496053042.091978,2449999,28.010000228881836
1496054370.506717,2499999,29.357999801635742
1496055703.886284,2549999,28.923999786376953
1496057038.120341,2599999,30.035999298095703
1496058369.915305,2649999,30.336000442504883
1496059676.096533,2699999,30.868000030517578
1496060995.248763,2749999,30.20800018310547
1496062334.582671,2799999,31.145999908447266
1496063653.443243,2849999,30.43600082397461
1496064974.624601,2899999,30.128000259399414
1496066296.210704,2949999,31.790000915527344
1496067629.041383,2999999,31.889999389648438
1496068958.55708,3049999,30.29599952697754
1496070276.045051,3099999,32.470001220703125
1496071591.079148,3149999,32.805999755859375
1496072919.182076,3199999,30.503999710083008
1496074250.075809,3249999,32.96799850463867
1496075571.850657,3299999,32.11600112915039
1496076909.489409,3349999,32.98400115966797
1496078254.627224,3399999,31.941999435424805
1496079610.959372,3449999,33.20000076293945
1496080966.998764,3499999,33.347999572753906
1496082313.526701,3549999,32.3380012512207
1496083640.200631,3599999,33.604000091552734
1496084962.604934,3649999,33.167999267578125
1496086286.910278,3699999,33.91999816894531
1496087614.806645,3749999,35.013999938964844
1496088974.695895,3799999,33.70199966430664
1496090326.864058,3849999,33.89799880981445
1496091694.464217,3899999,35.15800094604492
1496093040.10542,3949999,35.40599822998047
1496094408.021934,3999999,33.801998138427734
1496095757.358545,4049999,35.36199951171875
1496097091.76936,4099999,35.720001220703125
1496098434.214161,4149999,36.731998443603516
1496099807.42236,4199999,35.040000915527344
1496101175.557537,4249999,36.58399963378906
1496102542.471075,4299999,35.6619987487793
1496103911.174831,4349999,35.959999084472656
1496105249.538074,4399999,35.88800048828125
1496106587.504204,4449999,35.90999984741211
1496107912.678099,4499999,36.5880012512207
1496109251.319189,4549999,36.60200119018555
1496110584.893552,4599999,36.22800064086914
