Wall time,Step,Value
1495564184.003769,99999,45.5451545715332
1495565546.228225,149999,48.634830474853516
1495566900.867154,199999,47.731327056884766
1495568245.785863,249999,47.4266357421875
1495569601.652609,299999,47.947021484375
1495570963.429383,349999,49.222938537597656
1495572336.301752,399999,55.75057601928711
1495573724.246181,449999,57.119049072265625
1495575117.599513,499999,80.14646911621094
1495576518.376973,549999,94.70631408691406
1495577922.273558,599999,109.41002655029297
1495579331.41315,649999,106.2408218383789
1495580736.909925,699999,100.3053970336914
1495582136.965635,749999,116.5007553100586
1495583537.075111,799999,114.8484878540039
1495584942.393725,849999,114.693115234375
1495586336.365735,899999,134.58070373535156
1495587732.08288,949999,125.40457916259766
1495589125.699393,999999,137.2698974609375
1495590519.896673,1049999,150.0584259033203
1495591918.168118,1099999,145.45751953125
1495593322.913097,1149999,149.7271270751953
1495594714.272659,1199999,153.3001708984375
1495596111.039844,1249999,144.86224365234375
1495597497.736748,1299999,171.74862670898438
1495598895.2098,1349999,160.92904663085938
1495600289.915471,1399999,163.3333282470703
1495601680.263657,1449999,188.35984802246094
1495603063.980731,1499999,174.17562866210938
1495604445.049981,1549999,186.10568237304688
1495605847.654669,1599999,186.7027587890625
1495607244.315421,1649999,187.25338745117188
1495608633.745954,1699999,200.1207275390625
1495610020.896334,1749999,189.97120666503906
1495611413.562215,1799999,192.4308319091797
1495612813.965438,1849999,186.67613220214844
1495614196.28261,1899999,175.8333282470703
1495615585.462977,1949999,183.81700134277344
1495616968.574628,1999999,198.6234893798828
1495618357.393685,2049999,197.12962341308594
1495619740.330793,2099999,206.58811950683594
1495621125.355257,2149999,209.948974609375
1495622509.618435,2199999,206.14285278320312
1495623904.671046,2249999,206.64990234375
1495625289.772877,2299999,221.93231201171875
1495626685.831186,2349999,203.5360870361328
1495628078.021119,2399999,208.8958282470703
1495629475.277965,2449999,211.2951202392578
1495630866.774703,2499999,213.9618682861328
1495632258.573939,2549999,210.96348571777344
1495633678.583689,2599999,202.76104736328125
